participant,video_name,outcome_prediction,frame_count,frame_files,model,dataset_duration
9941,q_19,poorly,6,q_19_main_0_30fps_frame0015.png; q_19_main_0_30fps_frame0030.png; q_19_main_0_30fps_frame0045.png; q_19_main_0_30fps_frame0060.png; q_19_main_0_30fps_frame0075.png; q_19_main_0_30fps_frame0090.png,llava32vision_3s,3s
9941,q_2,poorly,6,q_2_main_1_30fps_frame0014.png; q_2_main_1_30fps_frame0029.png; q_2_main_1_30fps_frame0044.png; q_2_main_1_30fps_frame0059.png; q_2_main_1_30fps_frame0074.png; q_2_main_1_30fps_frame0089.png,llava32vision_3s,3s
9941,q_20,well,6,q_20_main_0_30fps_frame0015.png; q_20_main_0_30fps_frame0030.png; q_20_main_0_30fps_frame0045.png; q_20_main_0_30fps_frame0060.png; q_20_main_0_30fps_frame0075.png; q_20_main_0_30fps_frame0090.png,llava32vision_3s,3s
9941,q_25,well,6,q_25_main_0_30fps_frame0014.png; q_25_main_0_30fps_frame0029.png; q_25_main_0_30fps_frame0044.png; q_25_main_0_30fps_frame0059.png; q_25_main_0_30fps_frame0074.png; q_25_main_0_30fps_frame0089.png,llava32vision_3s,3s
9941,q_27,well,6,q_27_main_1_30fps_frame0012.png; q_27_main_1_30fps_frame0027.png; q_27_main_1_30fps_frame0042.png; q_27_main_1_30fps_frame0057.png; q_27_main_1_30fps_frame0072.png; q_27_main_1_30fps_frame0087.png,llava32vision_3s,3s
9941,q_28,well,6,q_28_main_0_30fps_frame0014.png; q_28_main_0_30fps_frame0029.png; q_28_main_0_30fps_frame0044.png; q_28_main_0_30fps_frame0059.png; q_28_main_0_30fps_frame0074.png; q_28_main_0_30fps_frame0089.png,llava32vision_3s,3s
9941,q_29,well,6,q_29_main_0_30fps_frame0014.png; q_29_main_0_30fps_frame0029.png; q_29_main_0_30fps_frame0044.png; q_29_main_0_30fps_frame0059.png; q_29_main_0_30fps_frame0074.png; q_29_main_0_30fps_frame0089.png,llava32vision_3s,3s
9941,q_3,well,6,q_3_main_1_30fps_frame0013.png; q_3_main_1_30fps_frame0028.png; q_3_main_1_30fps_frame0043.png; q_3_main_1_30fps_frame0058.png; q_3_main_1_30fps_frame0073.png; q_3_main_1_30fps_frame0088.png,llava32vision_3s,3s
9941,q_30,poorly,6,q_30_main_1_30fps_frame0013.png; q_30_main_1_30fps_frame0028.png; q_30_main_1_30fps_frame0043.png; q_30_main_1_30fps_frame0058.png; q_30_main_1_30fps_frame0073.png; q_30_main_1_30fps_frame0088.png,llava32vision_3s,3s
9941,q_7,well,6,q_7_main_1_30fps_frame0014.png; q_7_main_1_30fps_frame0029.png; q_7_main_1_30fps_frame0044.png; q_7_main_1_30fps_frame0059.png; q_7_main_1_30fps_frame0074.png; q_7_main_1_30fps_frame0089.png,llava32vision_3s,3s
